epoch,returns
784,83.667
785,83.667
786,83.667
787,83.667
788,84.399
789,152.284
790,150.434
791,151.525
792,151.249
793,146.31
794,141.966
795,141.98
796,142.169
797,138.465
798,35.768
799,20.313
800,25.39
801,26.518
802,25.258
803,25.624
804,25.069
805,24.944
806,25.951
807,25.988
808,26.026
809,26.026
810,26.026
811,26.026
812,26.026
813,26.026
814,26.026
815,27.835
816,28.835
817,32.439
818,35.138
819,37.211
820,37.702
821,37.702
822,38.188
823,82.244
824,85.08
825,84.466
826,85.669
827,84.465
828,84.203
829,84.84
830,83.779
831,105.056
832,107.968
833,97.473
834,94.248
835,90.586
836,90.224
837,88.942
838,90.067
839,91.609
840,86.95
841,87.497
842,80.092
843,76.299
844,75.816
845,77.088
846,76.396
847,76.597
848,75.349
849,75.442
850,75.442
851,75.442
852,75.442
853,75.442
854,75.442
855,75.442
856,75.041
857,73.666
858,68.384
859,67.997
860,68.539
861,70.769
862,70.68
863,70.68
864,70.68
865,136.241
866,134.403
867,133.584
868,134.675
869,135.074
870,135.325
871,135.821
872,134.854
873,86.254
874,84.888
875,87.195
876,99.215
877,96.573
878,94.298
879,96.333
880,96.848
881,143.901
882,141.927
883,141.613
884,140.317
885,139.921
886,136.417
887,135.45
888,135.149
889,99.312
890,34.661
891,41.516
892,43.38
893,43.624
894,43.309
895,43.39
896,43.343
897,43.763
898,42.371
899,39.542
900,37.324
901,36.8
902,36.558
903,35.98
904,35.268
905,35.268
906,35.483
907,35.573
908,35.79
909,35.977
910,37.823
911,38.603
912,38.603
913,38.603
914,38.603
915,75.571
916,75.285
917,76.673
918,77.785
919,74.287
920,73.521
921,73.875
922,73.969
923,74.737
924,75.001
925,75.001
926,75.001
927,75.001
928,75.001
929,75.001
930,75.001
931,115.666
932,81.235
933,52.812
934,46.329
935,42.643
936,39.781
937,38.107
938,37.616
939,37.616
940,37.616
941,37.186
942,37.186
943,37.186
944,37.186
945,37.186
946,37.186
947,37.186
948,37.186
949,37.186
950,37.186
951,37.186
952,37.186
953,37.186
954,37.186
955,37.186
956,37.186
957,40.625
958,54.029
959,66.569
960,70.755
961,77.394
962,82.912
963,82.912
964,83.452
965,83.452
966,83.452
967,83.452
968,83.452
969,83.452
970,83.452
971,83.452
972,83.452
973,147.892
974,141.443
975,140.908
976,135.645
977,131.257
978,129.746
979,127.136
980,127.136
981,127.136
982,127.136
983,125.951
984,124.914
985,117.832
986,114.237
987,112.022
988,112.022
989,110.686
990,50.011
991,51.664
992,51.442
993,51.962
994,52.884
995,52.871
996,53.787
997,53.89
998,53.208
999,46.374
1000,31.303
1001,32.603
1002,31.678
1003,31.98
1004,31.98
1005,31.98
1006,31.98
1007,31.98
1008,31.98
1009,31.98
1010,31.98
1011,31.98
1012,31.98
1013,31.98
1014,31.98
1015,133.791
1016,134.032
1017,134.287
1018,134.287
1019,132.906
1020,131.56
1021,131.56
1022,131.56
1023,131.56
1024,131.56
1025,131.56
1026,131.56
1027,131.56
1028,131.56
1029,131.56
1030,131.56
1031,131.703
1032,164.037
1033,164.257
1034,164.362
1035,162.601
1036,160.973
1037,157.657
1038,157.428
1039,157.759
1040,159.548
1041,166.511
1042,174.402
1043,173.609
1044,173.751
1045,173.875
1046,173.875
1047,173.875
1048,173.875
1049,173.875
1050,173.875
1051,173.875
1052,173.875
1053,173.875
1054,173.875
1055,173.875
1056,172.678
1057,97.485
1058,88.347
1059,89.15
1060,89.594
1061,85.834
1062,81.798
1063,81.701
1064,81.984
1065,23.227
1066,29.315
1067,29.133
1068,31.869
1069,30.987
1070,31.894
1071,31.894
1072,31.894
1073,32.819
1074,88.603
1075,98.154
1076,88.752
1077,86.0
1078,85.108
1079,85.108
1080,84.38
1081,84.38
1082,83.005
1083,78.318
1084,74.858
1085,73.353
1086,73.353
1087,73.353
1088,73.353
1089,73.353
1090,73.353
1091,73.448
1092,94.923
1093,97.08
1094,98.489
1095,98.351
1096,98.351
1097,98.351
1098,109.812
1099,137.261
1100,115.845
1101,97.75
1102,98.26
1103,97.433
1104,95.681
1105,97.982
1106,98.267
1107,134.638
1108,132.23
1109,132.942
1110,132.322
1111,130.918
1112,130.935
1113,130.935
1114,130.935
1115,131.314
1116,131.571
1117,131.505
1118,131.651
1119,132.95
1120,132.95
1121,132.95
1122,132.995
1123,132.995
1124,133.343
1125,133.92
1126,134.428
1127,134.644
1128,134.644
1129,134.644
1130,134.644
1131,134.644
1132,127.756
1133,104.936
1134,107.169
1135,108.042
1136,110.895
1137,106.424
1138,107.259
1139,104.753
1140,114.123
1141,115.7
1142,68.928
1143,46.353
1144,36.905
1145,43.331
1146,42.509
1147,41.122
1148,41.52
1149,123.922
1150,130.655
1151,130.863
1152,130.76
1153,130.633
1154,130.633
1155,130.633
1156,130.633
1157,131.471
1158,131.529
1159,132.483
1160,132.483
1161,132.483
1162,132.483
1163,132.483
1164,132.483
1165,132.483
1166,132.483
1167,132.563
1168,132.479
1169,132.479
1170,132.123
1171,132.123
1172,132.123
1173,132.123
1174,140.09
1175,139.094
1176,135.007
1177,126.065
1178,120.559
1179,123.344
1180,123.293
1181,123.411
1182,140.855
1183,98.149
1184,100.898
1185,112.691
1186,128.838
1187,128.704
1188,122.019
1189,118.79
1190,119.396
1191,124.761
1192,97.377
1193,90.016
1194,84.548
1195,83.48
1196,83.48
1197,83.48
1198,83.48
1199,62.451
1200,47.63
1201,48.299
1202,46.937
1203,51.961
1204,52.984
1205,52.033
1206,51.923
1207,51.765
1208,51.831
1209,52.343
1210,52.343
1211,52.343
1212,52.343
1213,52.343
1214,52.343
1215,52.343
1216,111.978
1217,132.836
1218,134.641
1219,135.112
1220,135.462
1221,135.699
1222,135.615
1223,135.944
1224,124.088
1225,92.653
1226,92.792
1227,77.627
1228,70.19
1229,74.779
1230,72.774
1231,75.507
1232,76.313
1233,79.512
1234,84.933
1235,85.206
1236,86.382
1237,87.563
1238,87.563
1239,87.563
1240,87.563
1241,106.246
1242,129.217
1243,114.965
1244,111.036
1245,111.919
1246,113.165
1247,114.958
1248,116.76
1249,106.727
1250,74.439
1251,74.575
1252,76.026
1253,78.241
1254,80.264
1255,80.472
1256,80.814
1257,81.839
1258,89.822
1259,117.203
1260,120.369
1261,120.369
1262,120.539
1263,120.539
1264,120.539
1265,121.318
1266,148.637
1267,148.229
1268,149.154
1269,147.957
1270,139.539
1271,137.81
1272,136.727
1273,136.816
1274,137.175
1275,136.319
1276,136.716
1277,136.573
1278,136.573
1279,136.573
1280,136.573
1281,136.573
1282,136.573
1283,143.451
1284,154.69
1285,154.943
1286,155.969
1287,155.662
1288,155.615
1289,155.56
1290,155.89
1291,125.573
1292,96.631
1293,99.636
1294,96.789
1295,96.613
1296,94.461
1297,92.186
1298,91.811
1299,91.826
1300,94.324
1301,99.266
1302,99.018
1303,94.405
1304,92.545
1305,91.018
1306,91.018
1307,92.265
1308,50.189
1309,46.025
1310,44.171
1311,45.26
1312,45.274
1313,44.134
1314,44.134
1315,43.815
1316,43.815
1317,43.815
1318,43.815
1319,43.815
1320,43.815
1321,43.516
1322,43.516
1323,43.516
1324,43.516
1325,43.516
1326,44.217
1327,44.362
1328,44.438
1329,44.438
1330,44.662
1331,44.662
1332,44.662
1333,62.157
1334,95.733
1335,96.281
1336,93.264
1337,92.108
1338,91.309
1339,91.465
1340,91.465
1341,91.465
1342,91.465
1343,91.546
1344,91.546
1345,91.905
1346,91.905
1347,91.905
1348,91.905
1349,94.758
1350,150.592
1351,146.875
1352,146.331
1353,144.199
1354,143.071
1355,140.453
1356,139.252
1357,139.252
1358,139.252
1359,130.571
1360,114.803
1361,91.695
1362,90.39
1363,88.802
1364,87.519
1365,86.4
1366,86.4
1367,86.4
1368,86.481
1369,86.284
1370,85.256
1371,85.025
1372,85.025
1373,85.025
1374,85.025
1375,81.934
1376,124.571
1377,114.569
1378,106.956
1379,104.899
1380,104.498
1381,102.918
1382,102.94
1383,102.519
1384,98.526
1385,103.402
1386,100.167
1387,100.349
1388,101.228
1389,101.697
1390,103.433
1391,112.154
1392,138.378
1393,136.709
1394,133.156
1395,132.532
1396,130.873
1397,130.848
1398,130.981
1399,129.713
1400,129.934
1401,131.111
1402,134.249
1403,136.058
1404,136.286
1405,136.805
1406,136.901
1407,137.29
1408,137.29
1409,85.468
1410,62.165
1411,64.858
1412,65.36
1413,68.829
1414,69.716
1415,70.222
1416,70.194
1417,94.858
1418,128.75
1419,139.252
1420,139.456
1421,139.592
1422,140.052
1423,139.977
1424,140.061
1425,140.061
1426,145.531
1427,140.053
1428,148.011
1429,147.791
1430,148.186
1431,148.416
1432,148.433
1433,143.846
1434,114.912
1435,73.922
1436,60.62
1437,67.003
1438,68.089
1439,66.219
1440,66.757
1441,66.993
1442,63.82
1443,46.729
1444,30.745
1445,27.745
1446,31.825
1447,30.486
1448,30.574
1449,31.533
1450,31.645
1451,93.294
1452,133.116
1453,133.282
1454,132.874
1455,132.781
1456,132.338
1457,132.338
1458,132.338
1459,131.697
1460,131.495
1461,132.151
1462,132.109
1463,132.352
1464,132.384
1465,132.384
1466,132.496
1467,129.593
1468,116.008
1469,112.903
1470,100.273
1471,103.104
1472,101.448
1473,99.879
1474,100.74
1475,137.109
1476,111.268
1477,98.222
1478,88.049
1479,92.603
1480,96.236
1481,92.925
1482,93.571
1483,90.063
1484,28.552
1485,38.517
1486,61.787
1487,84.778
1488,95.134
1489,95.611
1490,95.602
1491,95.602
1492,96.739
1493,113.619
1494,120.476
1495,122.795
1496,123.16
1497,122.803
1498,122.617
1499,122.617
1500,121.956
1501,117.278
1502,102.129
1503,87.963
1504,73.93
1505,72.053
1506,72.215
1507,73.076
1508,73.076
1509,94.296
1510,94.651
1511,91.757
1512,94.694
1513,94.018
1514,91.756
1515,92.853
1516,92.111
1517,124.989
1518,119.225
1519,103.085
1520,96.81
1521,98.201
1522,99.011
1523,99.011
1524,96.91
1525,99.261
1526,124.645
1527,124.768
1528,123.46
1529,123.654
1530,123.739
1531,122.474
1532,122.724
1533,122.724
1534,122.989
1535,122.389
1536,124.582
1537,124.154
1538,125.422
1539,125.297
1540,125.297
1541,125.297
1542,124.886
1543,87.752
1544,93.449
1545,96.546
1546,99.578
1547,101.427
1548,101.845
1549,102.963
1550,103.058
1551,132.444
1552,129.445
1553,114.082
1554,116.765
1555,122.984
1556,126.225
1557,127.365
1558,124.849
1559,138.61
1560,137.103
1561,138.527
1562,139.119
1563,138.769
1564,138.862
1565,138.865
1566,138.959
1567,138.544
1568,128.214
1569,118.083
1570,110.989
1571,105.353
1572,105.274
1573,103.712
1574,102.968
1575,102.827
1576,103.406
1577,99.304
1578,102.994
1579,104.301
1580,104.824
1581,104.633
1582,104.633
1583,104.633
1584,108.724
1585,128.598
1586,125.141
1587,116.546
1588,113.904
1589,114.328
1590,110.299
1591,110.748
1592,108.47
1593,111.016
1594,72.589
1595,86.754
1596,101.743
1597,97.37
1598,93.719
1599,96.09
1600,97.576
1601,118.447
1602,115.627
1603,112.111
1604,100.058
1605,95.777
1606,94.14
1607,93.243
1608,93.187
1609,96.483
1610,121.837
1611,122.307
1612,122.85
1613,123.014
1614,123.014
1615,122.958
1616,123.171
1617,123.264
1618,118.232
1619,81.112
1620,81.872
1621,80.935
1622,81.02
1623,81.042
1624,81.042
1625,81.18
1626,95.827
1627,105.28
1628,103.173
1629,99.256
1630,99.693
1631,94.19
1632,92.159
1633,92.938
1634,101.056
1635,90.605
1636,64.258
1637,50.824
1638,70.755
1639,82.997
1640,79.059
1641,78.772
1642,87.462
1643,112.156
1644,56.731
1645,40.502
1646,37.683
1647,41.219
1648,41.383
1649,41.489
1650,42.251
1651,56.538
1652,101.24
1653,107.784
1654,107.88
1655,107.808
1656,107.976
1657,107.911
1658,107.933
1659,108.083
1660,110.868
1661,117.583
1662,121.217
1663,122.027
1664,122.651
1665,122.651
1666,122.651
1667,122.831
1668,139.523
1669,140.679
1670,139.855
1671,138.94
1672,139.366
1673,139.583
1674,139.583
1675,139.797
1676,150.824
1677,150.792
1678,147.669
1679,144.394
1680,140.68
1681,138.474
1682,138.933
1683,138.828
1684,145.868
1685,156.014
1686,157.603
1687,158.114
1688,156.41
1689,156.123
1690,156.017
1691,155.926
1692,155.987
1693,153.035
1694,148.564
1695,146.154
1696,144.708
1697,144.233
1698,143.006
1699,142.981
1700,142.981
1701,142.822
1702,140.183
1703,138.425
1704,138.267
1705,139.162
1706,138.941
1707,138.941
1708,138.941
1709,138.86
1710,143.374
1711,142.572
1712,142.227
1713,143.791
1714,143.842
1715,144.269
1716,144.352
1717,144.528
1718,152.886
1719,152.587
1720,153.073
1721,152.595
1722,154.197
1723,152.992
1724,152.759
1725,152.475
1726,148.215
1727,144.926
1728,140.366
1729,130.735
1730,128.971
1731,126.679
1732,126.679
1733,126.714
1734,127.05
1735,135.775
1736,136.114
1737,124.766
1738,122.686
1739,122.806
1740,121.751
1741,121.576
1742,121.539
1743,122.179
1744,126.063
1745,137.221
1746,140.475
1747,140.597
1748,140.531
1749,140.531
1750,140.531
1751,143.84
1752,152.55
1753,153.452
1754,151.406
1755,152.414
1756,153.237
1757,152.776
1758,152.626
1759,152.767
1760,152.77
1761,151.303
1762,153.574
1763,153.124
1764,152.682
1765,150.704
1766,151.163
1767,151.274
1768,160.807
1769,162.747
1770,161.732
1771,161.608
1772,162.175
1773,162.242
1774,162.242
1775,162.357
1776,162.583
1777,165.55
1778,163.101
1779,158.117
1780,156.448
1781,156.284
1782,155.051
1783,154.17
1784,154.052
1785,153.738
1786,152.052
1787,146.748
1788,142.943
1789,143.768
1790,141.748
1791,141.748
1792,141.58
1793,145.498
1794,159.953
1795,161.031
1796,159.545
1797,156.699
1798,157.113
1799,155.023
1800,155.372
1801,156.092
1802,159.766
1803,158.997
1804,156.183
1805,145.149
1806,150.281
1807,152.182
1808,151.585
1809,152.895
1810,150.274
1811,49.724
1812,46.151
1813,63.648
1814,67.079
1815,67.752
1816,67.836
1817,68.418
1818,79.71
1819,118.509
1820,149.495
1821,149.37
1822,149.231
1823,149.201
1824,149.358
1825,149.433
1826,149.365
1827,148.82
1828,137.084
1829,84.83
1830,83.378
1831,82.65
1832,80.865
1833,79.871
1834,80.52
1835,117.77
1836,141.575
1837,140.83
1838,138.558
1839,134.92
1840,133.98
1841,134.278
1842,134.027
1843,144.855
1844,144.642
1845,143.649
1846,140.191
1847,130.788
1848,131.241
1849,131.588
1850,128.332
1851,141.316
1852,111.221
1853,69.964
1854,68.202
1855,65.695
1856,65.773
1857,66.126
1858,65.36
1859,65.059
1860,68.973
1861,77.383
1862,80.349
1863,82.754
1864,82.754
1865,82.6
1866,82.6
1867,82.6
1868,82.6
1869,83.853
1870,56.565
1871,61.599
1872,62.997
1873,63.178
1874,63.806
1875,64.931
1876,64.978
1877,76.113
1878,67.913
1879,65.102
1880,61.378
1881,54.041
1882,54.38
1883,55.484
1884,56.897
1885,67.063
1886,98.264
1887,73.767
1888,69.019
1889,68.052
1890,71.939
1891,71.939
1892,71.822
1893,89.483
1894,120.232
1895,114.176
1896,109.287
1897,108.009
1898,105.376
1899,108.066
1900,108.242
1901,108.259
1902,107.756
1903,106.387
1904,104.049
1905,102.686
1906,101.87
1907,100.459
1908,100.459
1909,100.459
1910,100.459
1911,102.05
1912,124.689
1913,124.298
1914,124.451
1915,125.641
1916,125.643
1917,125.921
1918,126.157
1919,129.001
1920,133.012
1921,135.329
1922,137.265
1923,138.294
1924,135.736
1925,134.693
1926,133.279
1927,134.658
1928,140.331
1929,140.847
1930,140.298
1931,140.274
1932,140.151
1933,140.151
1934,140.168
1935,143.375
1936,146.664
1937,147.033
1938,145.626
1939,146.031
1940,145.729
1941,145.851
1942,144.398
1943,144.425
1944,144.619
1945,145.808
1946,146.178
1947,146.191
1948,146.191
1949,146.259
1950,146.259
1951,146.259
1952,146.259
1953,151.372
1954,155.496
1955,155.911
1956,155.348
1957,155.773
1958,155.879
1959,155.903
1960,156.101
1961,161.891
1962,162.785
1963,161.063
1964,159.825
1965,159.323
1966,159.938
1967,159.745
1968,160.083
1969,161.672
1970,151.661
1971,126.575
1972,77.762
1973,69.116
1974,66.425
1975,65.624
1976,68.777
1977,109.672
1978,149.631
1979,148.02
1980,142.873
1981,138.171
1982,136.819
1983,135.542
1984,133.908
1985,133.822
1986,128.894
1987,70.469
1988,56.073
1989,49.11
1990,37.823
1991,37.587
1992,38.226
1993,38.288
1994,38.603
1995,54.586
1996,50.781
1997,52.376
1998,56.008
1999,59.083
