epoch,episode length
178,43.09
179,47.55
180,48.77
181,47.28
182,46.82
183,49.13
184,46.84
185,49.51
186,50.51
187,50.12
188,51.76
189,52.45
190,53.94
191,54.57
192,54.13
193,58.85
194,57.61
195,57.34
196,57.65
197,57.17
198,53.53
199,59.07
200,55.88
201,56.05
202,58.9
203,57.96
204,59.29
205,63.34
206,63.77
207,59.37
208,65.94
209,69.47
210,70.62
211,71.66
212,73.42
213,71.76
214,75.54
215,73.41
216,78.41
217,76.58
218,73.74
219,76.34
220,76.04
221,79.26
222,81.88
223,81.45
224,82.59
225,89.08
226,82.21
227,92.79
228,93.09
229,87.8
230,89.17
231,91.96
232,101.52
233,89.13
234,89.42
235,103.51
236,96.18
237,100.39
238,102.48
239,111.99
240,101.99
241,112.79
242,114.82
243,105.88
244,123.98
245,129.8
246,122.09
247,115.6
248,115.34
249,126.29
250,135.59
251,129.06
252,137.06
253,137.42
254,134.12
255,136.78
256,143.89
257,139.68
258,152.68
259,147.58
260,166.11
261,166.27
262,168.74
263,176.07
264,178.64
265,181.99
266,184.73
267,218.93
268,187.21
269,193.25
270,214.87
271,214.23
272,209.76
273,211.42
274,212.12
275,242.2
276,222.95
277,246.65
278,219.04
279,237.44
280,276.89
281,269.61
282,243.16
283,272.52
284,267.86
285,276.93
286,274.61
287,300.99
288,327.84
289,304.84
290,311.04
291,315.74
292,317.33
293,353.04
294,342.29
295,392.53
296,378.26
297,418.78
298,395.49
299,452.54
300,401.06
301,428.61
302,475.34
303,463.55
304,464.1
305,541.59
306,480.66
307,535.41
308,573.43
309,575.65
310,507.56
311,608.54
312,584.1
313,632.85
314,605.48
315,582.98
316,594.99
317,646.47
318,590.43
319,606.82
320,628.38
321,658.51
322,631.56
323,638.61
324,689.1
325,723.32
326,677.71
327,701.7
328,713.04
329,685.76
330,730.9
331,683.41
332,684.88
333,741.69
334,754.15
335,771.36
336,747.01
337,741.78
338,724.13
339,757.25
340,763.26
341,745.13
342,772.75
343,738.26
344,756.32
345,767.09
346,703.72
347,696.51
348,706.88
349,738.78
350,807.85
351,769.6
352,781.97
353,800.44
354,873.6
355,810.62
356,828.36
357,846.78
358,817.89
359,795.9
360,862.66
361,834.31
362,853.32
363,772.92
364,872.98
365,819.31
366,917.09
367,827.2
368,863.08
369,859.11
370,860.11
371,856.53
372,839.99
373,861.43
374,836.89
375,805.82
376,876.2
377,890.8
378,921.35
379,890.0
380,934.38
381,862.84
382,869.93
383,872.26
384,883.79
385,881.15
386,897.11
387,860.72
388,866.88
389,899.63
390,843.86
391,909.83
392,855.08
393,916.44
394,900.13
395,901.47
396,908.74
397,836.84
398,899.81
399,872.45
400,915.46
401,923.03
402,938.96
403,936.45
404,940.27
405,944.14
406,948.95
407,967.39
408,946.42
409,895.47
410,933.31
411,907.64
412,944.62
413,936.66
414,926.7
415,930.48
416,915.61
417,948.83
418,956.25
419,903.54
420,910.85
421,933.03
422,870.97
423,935.94
424,930.7
425,925.8
426,966.8
427,946.83
428,948.0
429,945.95
430,940.12
431,963.82
432,933.23
433,919.77
434,952.91
435,949.87
436,941.24
437,944.91
438,963.49
439,975.35
440,985.76
441,955.84
442,959.29
443,973.95
444,935.31
445,947.97
446,960.31
447,927.58
448,926.49
449,944.5
450,942.53
451,927.93
452,985.81
453,925.15
454,933.32
455,978.88
456,954.44
457,960.78
458,940.6
459,981.62
460,974.0
461,953.59
462,973.99
463,961.94
464,947.53
465,966.92
466,964.64
467,961.03
468,979.17
469,976.19
470,970.76
471,967.5
472,991.46
473,977.22
474,960.07
475,991.92
476,970.56
477,981.21
478,975.94
479,992.15
480,977.77
481,973.73
482,980.31
483,986.61
484,979.31
485,984.85
486,980.76
487,987.88
488,989.99
489,979.76
490,993.23
491,980.63
492,994.32
493,980.56
494,979.02
495,984.64
496,981.05
497,983.26
498,980.49
499,969.22
500,984.41
501,985.21
502,987.99
503,966.71
504,541.98
505,484.28
506,422.55
507,344.23
508,314.28
509,219.06
510,180.45
511,197.92
512,233.18
513,243.0
514,271.02
515,266.4
516,285.15
517,297.34
518,311.72
519,321.82
520,338.67
521,371.12
522,391.71
523,412.82
524,450.97
525,475.59
526,481.01
527,483.99
528,493.63
529,473.67
530,543.47
531,536.34
532,533.95
533,449.83
534,342.16
535,358.06
536,349.72
537,272.94
538,208.18
539,225.4
540,247.48
541,269.3
542,281.7
543,291.58
544,304.51
545,306.79
546,324.93
547,286.5
548,293.78
549,275.68
550,293.16
551,295.34
552,283.84
553,293.25
554,301.9
555,251.11
556,238.44
557,254.53
558,279.82
559,312.44
560,332.81
561,331.28
562,342.53
563,358.16
564,386.62
565,413.77
566,417.68
567,428.99
568,450.37
569,458.93
570,472.26
571,542.81
572,511.64
573,433.76
574,470.97
575,440.57
576,470.85
577,486.69
578,511.49
579,519.99
580,694.84
581,742.06
582,692.62
583,647.3
584,658.28
585,643.38
586,656.34
587,685.55
588,776.15
589,727.39
590,657.04
591,627.11
592,628.25
593,666.21
594,683.05
595,692.98
596,672.02
597,379.61
598,240.61
599,262.79
600,293.43
601,327.28
602,393.17
603,370.18
604,390.26
605,538.63
606,483.38
607,386.61
608,438.28
609,434.69
610,449.06
611,447.63
612,456.87
613,467.13
614,504.4
615,507.48
616,504.83
617,537.09
618,558.77
619,553.62
620,553.74
621,546.81
622,591.41
623,657.87
624,698.07
625,687.77
626,695.14
627,701.12
628,701.33
629,735.78
630,999.53
631,1002.0
632,999.82
633,988.57
634,994.64
635,996.13
636,1002.0
637,1001.35
638,974.11
639,993.15
640,1001.92
641,994.55
642,1002.0
643,978.05
644,962.17
645,956.92
646,949.58
647,977.02
648,994.1
649,984.48
650,969.62
651,947.57
652,922.14
653,909.24
654,843.72
655,509.83
656,488.72
657,514.99
658,539.54
659,551.32
660,528.99
661,525.63
662,531.47
663,500.63
664,315.35
665,312.53
666,307.88
667,347.56
668,326.53
669,335.2
670,346.68
671,422.66
672,592.54
673,435.83
674,408.61
675,447.13
676,423.16
677,452.32
678,456.17
679,482.39
680,568.48
681,496.35
682,422.79
683,446.0
684,421.27
685,442.21
686,465.22
687,465.95
688,477.81
689,491.83
690,482.9
691,440.27
692,411.62
693,413.6
694,414.16
695,430.28
696,474.16
697,581.76
698,517.84
699,543.51
700,523.41
701,548.26
702,577.32
703,574.86
704,571.49
705,631.1
706,836.67
707,947.2
708,958.93
709,962.97
710,962.97
711,966.81
712,959.93
713,972.61
714,975.12
715,988.38
716,957.67
717,938.26
718,929.12
719,935.58
720,927.7
721,931.64
722,844.99
723,756.47
724,729.22
725,713.55
726,705.48
727,709.98
728,745.69
729,758.51
730,556.67
731,300.26
732,344.62
733,332.19
734,367.1
735,415.31
736,441.53
737,441.25
738,484.25
739,482.31
740,326.15
741,294.61
742,330.2
743,366.45
744,372.38
745,382.81
746,387.19
747,393.0
748,385.83
749,357.55
750,392.27
751,411.71
752,422.25
753,430.0
754,431.23
755,442.28
756,433.72
757,533.91
758,608.75
759,618.31
760,624.51
761,622.95
762,631.57
763,629.54
764,886.12
765,931.31
766,926.77
767,901.22
768,884.59
769,869.6
770,867.85
771,866.42
772,938.36
773,1002.0
774,1002.0
775,1000.14
776,1000.14
777,1002.0
778,1002.0
779,1002.0
780,1002.0
781,1002.0
782,1002.0
783,1002.0
784,1002.0
785,1002.0
786,987.41
787,971.04
788,962.84
789,921.5
790,926.55
791,915.62
792,869.04
793,838.25
794,840.59
795,825.73
796,816.12
797,810.73
798,864.43
799,861.24
800,844.37
801,847.28
802,834.6
803,813.75
804,815.24
805,819.8
806,969.1
807,958.27
808,945.73
809,916.6
810,904.74
811,894.6
812,895.04
813,894.71
814,922.48
815,899.18
816,867.6
817,847.14
818,866.69
819,907.1
820,907.15
821,892.34
822,808.76
823,989.15
824,912.35
825,854.43
826,871.48
827,870.14
828,850.22
829,849.46
830,840.39
831,863.02
832,939.53
833,968.31
834,966.34
835,972.78
836,977.08
837,977.08
838,977.08
839,960.82
840,930.04
841,858.41
842,811.36
843,823.84
844,831.28
845,798.25
846,817.87
847,854.12
848,994.21
849,986.14
850,989.42
851,981.1
852,964.54
853,964.54
854,958.54
855,945.07
856,840.19
857,780.95
858,834.44
859,841.72
860,824.0
861,759.27
862,785.21
863,823.06
864,908.34
865,740.8
866,733.45
867,694.77
868,681.56
869,653.26
870,669.25
871,672.46
872,677.19
873,514.0
874,484.06
875,464.7
876,437.79
877,462.26
878,469.97
879,490.68
880,502.3
881,608.62
882,553.93
883,571.83
884,598.5
885,637.9
886,680.35
887,674.81
888,702.55
889,788.06
890,759.72
891,756.02
892,727.89
893,731.29
894,731.94
895,743.38
896,745.92
897,837.54
898,991.89
899,971.5
900,953.82
901,956.75
902,910.18
903,901.59
904,910.35
905,917.48
906,1002.0
907,1002.0
908,1002.0
909,1002.0
910,1002.0
911,1002.0
912,995.24
913,995.24
914,986.76
915,997.82
916,989.49
917,983.62
918,988.61
919,977.94
920,966.34
921,958.81
922,951.45
923,997.98
924,984.94
925,994.57
926,986.6
927,978.61
928,964.22
929,966.82
930,956.39
931,733.55
932,599.83
933,595.23
934,573.21
935,616.56
936,574.52
937,598.07
938,591.59
939,660.39
940,389.74
941,317.0
942,278.29
943,305.49
944,369.13
945,397.05
946,376.85
947,390.42
948,566.23
949,425.2
950,416.95
951,416.2
952,396.92
953,392.13
954,404.52
955,414.31
956,448.91
957,457.54
958,467.09
959,518.82
960,519.7
961,507.28
962,522.09
963,535.98
964,543.12
965,579.46
966,672.38
967,683.06
968,697.34
969,709.17
970,730.07
971,743.21
972,765.06
973,1002.0
974,1002.0
975,991.29
976,982.11
977,980.57
978,959.96
979,946.91
980,919.02
981,920.03
982,981.79
983,973.7
984,968.21
985,959.76
986,934.75
987,906.65
988,891.5
989,886.42
990,945.97
991,903.95
992,842.82
993,828.82
994,809.55
995,789.93
996,784.02
997,764.32
998,839.0
999,998.11
1000,994.67
1001,985.23
1002,979.0
1003,970.23
1004,974.61
1005,957.42
1006,919.7
1007,672.12
1008,656.5
1009,540.73
1010,538.69
1011,642.33
1012,669.75
1013,709.52
1014,744.54
1015,713.92
1016,685.17
1017,648.06
1018,669.58
1019,616.82
1020,644.09
1021,647.61
1022,678.29
1023,800.28
1024,561.58
1025,471.08
1026,457.81
1027,517.82
1028,486.34
1029,472.36
1030,453.31
1031,490.95
1032,461.99
1033,472.8
1034,550.14
1035,541.66
1036,548.51
1037,586.41
1038,606.17
1039,604.33
1040,699.34
1041,993.84
1042,969.87
1043,949.28
1044,949.28
1045,941.11
1046,943.33
1047,926.3
1048,841.63
1049,612.48
1050,640.4
1051,647.68
1052,637.73
1053,658.4
1054,677.78
1055,694.93
1056,751.2
1057,921.71
1058,681.96
1059,452.12
1060,538.93
1061,536.04
1062,529.22
1063,570.66
1064,572.36
1065,660.96
1066,989.01
1067,979.13
1068,973.44
1069,973.44
1070,983.17
1071,974.25
1072,959.93
1073,911.33
1074,720.03
1075,870.2
1076,886.46
1077,805.4
1078,769.9
1079,753.7
1080,765.32
1081,752.67
1082,719.15
1083,708.05
1084,718.64
1085,751.19
1086,752.71
1087,757.45
1088,740.82
1089,757.47
1090,776.64
1091,872.33
1092,913.26
1093,900.88
1094,877.75
1095,855.78
1096,842.18
1097,840.24
1098,890.51
1099,1002.0
1100,1002.0
1101,994.4
1102,994.88
1103,982.99
1104,982.78
1105,975.9
1106,963.1
1107,558.68
1108,543.34
1109,566.87
1110,609.63
1111,616.85
1112,644.62
1113,667.01
1114,685.14
1115,725.75
1116,737.2
1117,727.37
1118,697.08
1119,696.81
1120,701.49
1121,747.81
1122,764.53
1123,771.89
1124,833.88
1125,750.04
1126,698.64
1127,699.26
1128,722.81
1129,749.74
1130,769.0
1131,794.96
1132,1000.84
1133,1002.0
1134,1002.0
1135,993.15
1136,988.23
1137,973.35
1138,972.14
1139,972.14
1140,971.48
1141,853.29
1142,611.62
1143,646.39
1144,660.31
1145,632.81
1146,676.11
1147,674.2
1148,680.56
1149,976.42
1150,966.39
1151,983.71
1152,955.91
1153,919.56
1154,900.2
1155,878.79
1156,881.56
1157,896.12
1158,977.03
1159,964.49
1160,953.57
1161,947.33
1162,937.26
1163,925.74
1164,914.0
1165,878.87
1166,576.84
1167,623.34
1168,722.98
1169,703.39
1170,709.17
1171,734.88
1172,732.59
1173,780.0
1174,932.07
1175,763.66
1176,718.06
1177,736.79
1178,774.35
1179,758.71
1180,733.37
1181,752.59
1182,822.54
1183,775.2
1184,620.82
1185,605.48
1186,575.62
1187,642.92
1188,667.13
1189,699.9
1190,700.9
1191,943.48
1192,992.66
1193,998.05
1194,981.23
1195,977.49
1196,977.49
1197,959.21
1198,940.92
1199,918.0
1200,926.33
1201,875.73
1202,861.09
1203,824.48
1204,821.41
1205,821.17
1206,834.38
1207,902.74
1208,1002.0
1209,1002.0
1210,998.58
1211,995.19
1212,984.4
1213,965.75
1214,951.95
1215,950.79
1216,930.74
1217,875.35
1218,910.42
1219,880.06
1220,822.31
1221,791.69
1222,818.37
1223,813.63
1224,891.39
1225,661.66
1226,703.46
1227,749.12
1228,781.49
1229,711.98
1230,729.46
1231,733.14
1232,754.38
1233,920.64
1234,986.15
1235,976.7
1236,963.83
1237,953.57
1238,946.71
1239,928.09
1240,920.29
1241,888.07
1242,761.81
1243,720.4
1244,717.12
1245,735.55
1246,749.01
1247,790.0
1248,805.26
1249,918.0
1250,881.91
1251,748.25
1252,770.38
1253,735.15
1254,728.07
1255,730.31
1256,736.09
1257,789.75
1258,728.34
1259,841.74
1260,876.79
1261,833.61
1262,760.4
1263,769.1
1264,772.65
1265,792.18
1266,1002.0
1267,994.15
1268,995.08
1269,996.67
1270,990.91
1271,996.24
1272,972.7
1273,949.2
1274,924.81
1275,933.11
1276,944.22
1277,953.66
1278,929.42
1279,914.48
1280,886.3
1281,881.76
1282,872.01
1283,615.35
1284,733.13
1285,747.88
1286,787.83
1287,794.06
1288,804.42
1289,812.97
1290,815.04
1291,984.71
1292,1002.0
1293,989.24
1294,998.69
1295,999.11
1296,992.41
1297,984.8
1298,982.27
1299,962.36
1300,723.86
1301,617.87
1302,623.49
1303,686.06
1304,663.89
1305,614.92
1306,619.55
1307,685.66
1308,969.98
1309,748.5
1310,633.23
1311,659.66
1312,684.33
1313,666.44
1314,675.92
1315,684.48
1316,726.4
1317,400.63
1318,418.14
1319,435.48
1320,423.34
1321,461.44
1322,459.56
1323,476.36
1324,517.63
1325,922.89
1326,896.93
1327,777.5
1328,751.09
1329,712.66
1330,700.6
1331,680.07
1332,692.99
1333,816.5
1334,598.13
1335,539.12
1336,559.17
1337,565.15
1338,591.88
1339,577.72
1340,602.54
1341,826.06
1342,950.64
1343,931.38
1344,877.19
1345,868.02
1346,864.3
1347,858.14
1348,853.35
1349,865.16
1350,954.69
1351,1000.3
1352,983.08
1353,963.99
1354,964.49
1355,958.51
1356,945.89
1357,947.75
1358,949.18
1359,858.55
1360,796.68
1361,768.88
1362,743.37
1363,755.77
1364,787.52
1365,781.48
1366,816.83
1367,924.94
1368,943.75
1369,921.7
1370,905.39
1371,886.26
1372,882.44
1373,871.85
1374,868.21
1375,951.33
1376,1002.0
1377,992.22
1378,990.67
1379,996.54
1380,986.74
1381,976.97
1382,962.13
1383,943.39
1384,981.51
1385,962.24
1386,963.58
1387,951.26
1388,938.07
1389,934.95
1390,929.74
1391,934.35
1392,913.66
1393,852.7
1394,825.98
1395,795.54
1396,819.37
1397,827.3
1398,828.84
1399,860.21
1400,969.47
1401,897.47
1402,797.52
1403,794.95
1404,776.29
1405,817.29
1406,818.58
1407,819.26
1408,834.17
1409,834.52
1410,765.85
1411,597.29
1412,458.84
1413,456.06
1414,471.34
1415,460.74
1416,492.69
1417,749.26
1418,589.03
1419,622.13
1420,618.59
1421,646.92
1422,667.76
1423,667.18
1424,694.11
1425,808.65
1426,921.83
1427,929.69
1428,889.91
1429,867.84
1430,861.38
1431,839.55
1432,827.39
1433,828.81
1434,867.3
1435,929.18
1436,939.62
1437,961.9
1438,958.88
1439,953.73
1440,954.63
1441,939.43
1442,1001.66
1443,999.91
1444,992.96
1445,985.61
1446,990.42
1447,990.41
1448,981.31
1449,947.28
1450,942.3
1451,924.75
1452,937.4
1453,955.38
1454,970.36
1455,979.14
1456,979.14
1457,971.8
1458,958.27
1459,989.44
1460,1002.0
1461,996.13
1462,982.44
1463,970.5
1464,945.18
1465,944.22
1466,882.48
1467,886.3
1468,607.7
1469,636.57
1470,628.04
1471,640.28
1472,637.73
1473,648.34
1474,677.21
1475,691.13
1476,814.43
1477,898.72
1478,912.65
1479,905.71
1480,877.94
1481,837.5
1482,836.49
1483,833.08
1484,1001.96
1485,995.75
1486,993.42
1487,960.57
1488,945.19
1489,931.2
1490,905.34
1491,880.19
1492,846.98
1493,731.48
1494,672.36
1495,730.27
1496,731.86
1497,740.54
1498,730.42
1499,732.91
1500,774.16
1501,930.74
1502,928.54
1503,921.11
1504,914.71
1505,898.83
1506,880.18
1507,849.41
1508,864.6
1509,962.19
1510,984.54
1511,958.32
1512,968.76
1513,958.19
1514,941.73
1515,947.05
1516,937.05
1517,903.41
1518,580.91
1519,623.17
1520,629.49
1521,639.93
1522,668.04
1523,657.44
1524,672.68
1525,831.25
1526,1002.0
1527,981.71
1528,961.59
1529,933.93
1530,916.71
1531,892.26
1532,875.81
1533,888.84
1534,872.2
1535,891.75
1536,876.99
1537,849.78
1538,851.46
1539,825.56
1540,832.37
1541,838.91
1542,864.1
1543,722.51
1544,690.65
1545,622.88
1546,619.21
1547,666.8
1548,706.29
1549,758.52
1550,815.76
1551,978.03
1552,983.73
1553,987.89
1554,982.4
1555,981.66
1556,961.75
1557,942.41
1558,928.99
1559,911.03
1560,895.14
1561,936.18
1562,901.84
1563,877.58
1564,820.88
1565,799.89
1566,801.55
1567,955.12
1568,954.85
1569,895.82
1570,838.32
1571,784.27
1572,811.63
1573,769.5
1574,763.78
1575,778.34
1576,812.72
1577,918.66
1578,896.75
1579,876.48
1580,864.89
1581,832.78
1582,829.26
1583,839.78
1584,922.26
1585,900.14
1586,891.08
1587,822.27
1588,847.41
1589,856.57
1590,839.79
1591,868.14
1592,885.17
1593,817.51
1594,849.32
1595,914.18
1596,898.5
1597,889.83
1598,879.34
1599,873.95
1600,880.1
1601,984.14
1602,986.71
1603,970.66
1604,966.78
1605,966.29
1606,982.31
1607,978.66
1608,959.8
1609,985.46
1610,982.32
1611,930.08
1612,893.01
1613,870.8
1614,856.7
1615,849.31
1616,848.56
1617,857.27
1618,880.5
1619,889.76
1620,733.57
1621,743.55
1622,799.86
1623,815.08
1624,801.04
1625,847.37
1626,915.57
1627,812.37
1628,718.65
1629,703.74
1630,722.74
1631,748.1
1632,739.31
1633,741.94
1634,836.62
1635,955.89
1636,962.94
1637,944.08
1638,924.99
1639,909.12
1640,905.69
1641,921.28
1642,928.31
1643,946.89
1644,954.3
1645,937.18
1646,911.25
1647,891.11
1648,865.62
1649,858.56
1650,868.52
1651,998.99
1652,972.75
1653,949.64
1654,914.81
1655,925.82
1656,904.07
1657,894.61
1658,878.95
1659,873.93
1660,815.46
1661,695.66
1662,787.71
1663,781.77
1664,794.92
1665,788.51
1666,817.01
1667,852.9
1668,997.67
1669,1002.0
1670,996.39
1671,987.55
1672,979.19
1673,942.62
1674,965.43
1675,978.23
1676,973.16
1677,991.82
1678,989.81
1679,976.35
1680,978.75
1681,962.93
1682,961.26
1683,944.4
1684,924.13
1685,816.56
1686,936.57
1687,933.77
1688,913.65
1689,860.58
1690,836.25
1691,870.32
1692,894.08
1693,988.59
1694,956.19
1695,916.79
1696,901.13
1697,921.42
1698,920.91
1699,923.56
1700,935.84
1701,929.45
1702,966.49
1703,965.21
1704,977.44
1705,966.75
1706,967.87
1707,953.45
1708,959.81
1709,958.64
1710,990.84
1711,993.81
1712,1002.0
1713,982.74
1714,964.02
1715,935.33
1716,940.09
1717,908.22
1718,914.13
1719,944.52
1720,912.35
1721,878.42
1722,859.39
1723,870.46
1724,877.8
1725,846.35
1726,869.21
1727,852.4
1728,789.65
1729,793.47
1730,731.3
1731,729.49
1732,764.53
1733,771.72
1734,814.57
1735,935.45
1736,788.88
1737,738.65
1738,788.81
1739,812.81
1740,806.12
1741,815.03
1742,839.71
1743,799.88
1744,612.21
1745,589.35
1746,584.98
1747,571.36
1748,629.44
1749,685.26
1750,702.9
1751,844.78
1752,962.69
1753,943.4
1754,910.38
1755,909.74
1756,888.26
1757,867.5
1758,839.94
1759,873.43
1760,954.62
1761,997.64
1762,992.97
1763,967.13
1764,938.37
1765,896.83
1766,891.93
1767,862.12
1768,953.04
1769,945.54
1770,919.84
1771,910.62
1772,931.48
1773,909.86
1774,889.48
1775,876.26
1776,902.0
1777,988.77
1778,977.4
1779,973.28
1780,948.76
1781,942.66
1782,944.65
1783,947.0
1784,966.87
1785,952.45
1786,934.97
1787,903.75
1788,914.17
1789,894.63
1790,868.3
1791,881.69
1792,883.59
1793,940.99
1794,993.04
1795,994.04
1796,992.1
1797,987.99
1798,994.76
1799,980.54
1800,964.86
1801,961.18
1802,970.73
1803,963.34
1804,940.42
1805,922.27
1806,915.63
1807,904.72
1808,908.83
1809,906.96
1810,976.51
1811,993.47
1812,973.1
1813,979.2
1814,984.63
1815,961.42
1816,952.54
1817,938.85
1818,964.27
1819,1002.0
1820,980.72
1821,970.74
1822,947.91
1823,939.59
1824,910.55
1825,899.55
1826,932.22
1827,995.75
1828,996.1
1829,998.12
1830,987.87
1831,993.62
1832,963.84
1833,948.57
1834,936.89
1835,942.99
1836,819.31
1837,809.4
1838,802.42
1839,839.42
1840,848.53
1841,778.56
1842,794.43
1843,836.48
1844,952.41
1845,763.27
1846,689.82
1847,724.06
1848,752.01
1849,760.19
1850,813.33
1851,864.35
1852,988.1
1853,988.23
1854,986.81
1855,966.19
1856,959.6
1857,958.21
1858,959.35
1859,937.29
1860,920.07
1861,545.25
1862,642.28
1863,623.86
1864,695.69
1865,745.17
1866,755.55
1867,759.51
1868,760.38
1869,838.23
1870,538.72
1871,498.29
1872,512.85
1873,534.35
1874,580.8
1875,589.26
1876,602.7
1877,716.37
1878,927.85
1879,898.25
1880,836.7
1881,767.37
1882,742.99
1883,772.56
1884,787.51
1885,841.34
1886,815.76
1887,550.2
1888,508.59
1889,576.26
1890,611.56
1891,617.26
1892,689.15
1893,771.89
1894,953.14
1895,958.91
1896,930.36
1897,947.43
1898,932.56
1899,937.61
1900,933.67
1901,945.59
1902,985.54
1903,994.41
1904,987.62
1905,961.33
1906,943.67
1907,942.62
1908,939.18
1909,931.1
1910,950.92
1911,993.22
1912,1002.0
1913,974.53
1914,959.59
1915,962.65
1916,964.84
1917,954.3
1918,961.81
1919,938.19
1920,828.84
1921,777.53
1922,728.67
1923,743.3
1924,777.62
1925,797.51
1926,791.2
1927,852.71
1928,881.36
1929,788.08
1930,749.01
1931,772.34
1932,790.12
1933,802.07
1934,790.62
1935,839.07
1936,933.43
1937,881.26
1938,773.74
1939,750.0
1940,774.89
1941,790.85
1942,813.89
1943,849.51
1944,984.34
1945,998.24
1946,1000.03
1947,979.05
1948,956.0
1949,939.85
1950,940.08
1951,939.49
1952,974.72
1953,982.29
1954,954.22
1955,979.16
1956,942.3
1957,910.44
1958,853.75
1959,863.97
1960,875.14
1961,967.61
1962,968.52
1963,933.98
1964,924.37
1965,924.87
1966,924.81
1967,945.57
1968,926.0
1969,944.28
1970,997.74
1971,995.82
1972,992.15
1973,999.65
1974,997.01
1975,985.11
1976,971.59
1977,964.9
1978,910.26
1979,900.49
1980,871.4
1981,863.04
1982,867.45
1983,875.28
1984,886.0
1985,916.86
1986,997.63
1987,988.65
1988,924.52
1989,886.25
1990,896.28
1991,911.59
1992,925.93
1993,929.65
1994,946.57
1995,817.7
1996,679.4
1997,699.18
1998,742.49
1999,726.71
